ID	Area	X	Y	Slice
1000	96	463.76	468.68	105
1001	121	434.41	158.44	106
1002	140	294.33	258.56	106
1003	133	390.79	267.82	106
1004	147	17.06	303.67	106
1005	137	98.46	355.52	106
1006	118	332.49	358.09	106
1007	117	425.22	400.37	106
1008	120	228.43	432.62	106
1009	107	462.66	469.02	106
1010	128	433.24	159.31	107
1011	146	293.95	260.38	107
1012	139	390.64	266.69	107
1013	151	17.12	302.33	107
1014	111	471.49	338.00	107
1015	140	99.28	355.54	107
1016	132	331.85	357.57	107
1017	126	423.84	399.70	107
1018	124	230.06	432.33	107
1019	119	463.18	468.65	107
1020	109	433.28	158.54	108
1021	135	294.09	261.03	108
1022	129	391.22	267.07	108
1023	145	18.58	301.62	108
1024	90	471.21	337.52	108
1025	133	98.45	356.41	108
1026	116	330.85	358.20	108
1027	113	424.43	398.90	108
1028	113	230.11	431.76	108
1029	111	433.66	158.36	109
1030	137	293.18	261.79	109
1031	135	391.14	266.63	109
1032	147	18.84	301.58	109
1033	98	471.02	336.74	109
1034	132	98.28	356.61	109
1035	117	331.47	359.60	109
1036	118	425.47	397.72	109
1037	118	229.16	431.92	109
1038	100	464.53	469.20	109
1039	130	432.61	158.82	110
1040	147	294.01	261.38	110
1041	139	390.64	266.79	110
1042	150	19.73	302.43	110
1043	110	470.91	337.04	110
1044	142	98.58	356.44	110
1045	128	330.91	358.90	110
1046	126	424.60	398.67	110
1047	127	229.77	432.69	110
1048	121	464.57	468.50	110
1049	111	433.89	157.83	111
1050	141	293.14	262.33	111
1051	131	391.02	266.27	111
1052	146	20.92	301.40	111
1053	98	471.31	335.62	111
1054	136	98.50	354.51	111
1055	115	329.88	360.13	111
1056	119	425.89	397.55	111
1057	116	228.88	430.98	111
1058	101	463.97	469.36	111
1059	110	434.05	157.09	112
1060	141	293.24	262.31	112
1061	129	391.28	266.15	112
1062	144	21.15	301.40	112
1063	90	471.01	334.51	112
1064	131	97.89	353.63	112
1065	111	329.32	361.34	112
1066	115	426.60	397.81	112
1067	109	229.64	431.42	112
1068	97	464.07	469.66	112
1069	131	434.41	156.48	113
1070	146	293.10	262.61	113
1071	144	391.72	266.05	113
1072	150	21	301.55	113
1073	108	471.17	333.74	113
1074	142	97.57	353.03	113
1075	131	329.05	361.80	113
1076	129	427.00	397.60	113
1077	131	228.65	431.39	113
1078	118	464.25	469.94	113
1079	115	433.83	155.25	114
1080	136	292.69	261.74	114
1081	134	391.77	264.97	114
1082	148	21.99	300.53	114
1083	101	469.87	333.59	114
1084	130	97.18	352.98	114
1085	119	328.68	363.33	114
1086	120	426.71	396.97	114
1087	118	229.24	431.76	114
1088	104	462.91	469.39	114
1089	104	434.91	156	115
1090	134	292.28	261.75	115
1091	125	392.80	265.38	115
1092	146	22.29	301.49	115
1093	88	469.83	333.83	115
1094	130	95.64	351.75	115
1095	113	328.51	364.31	115
1096	111	428.10	397.57	115
1097	108	230.76	431.19	115
1098	132	436.20	156.16	116
1099	142	292.54	261.42	116
1100	141	392.78	265.71	116
1101	155	22.38	302.00	116
1102	114	470.87	332.89	116
1103	141	95.78	350.61	116
1104	128	329	364.05	116
1105	127	428.91	398.59	116
1106	123	230.93	432.13	116
1107	119	463.52	467.82	116
1108	124	436.18	156.02	117
1109	137	292.42	261.62	117
1110	135	392.45	264.93	117
1111	147	21.92	302.06	117
1112	103	469.69	333.12	117
1113	137	95.33	351.14	117
1114	122	328.95	364.57	117
1115	121	428.95	398.34	117
1116	117	231.08	431.38	117
1117	110	462.95	466.99	117
1118	135	292.77	259.59	118
1119	125	392.31	265.35	118
1120	141	23.31	301.27	118
1121	125	95.71	349.23	118
1122	108	329.08	364.60	118
1123	113	429.99	398.71	118
1124	106	231.02	432.12	118
1125	88	464.59	467.53	118
1126	127	438.80	157.17	119
1127	146	291.66	259.29	119
1128	139	392.57	264.77	119
1129	152	23.09	301.64	119
1130	109	469.90	330.85	119
1131	139	95.11	349.89	119
1132	127	328.82	365.43	119
1133	123	431.03	399.68	119
1134	126	230.42	432.92	119
1135	118	464.45	468.04	119
1136	126	439.39	156.79	120
1137	144	291.50	259.65	120
1138	136	392.39	264.59	120
1139	150	22.89	302.11	120
1140	103	470.22	330.88	120
1141	136	95.08	350.26	120
1142	119	329.07	365.91	120
1143	121	431.89	400.33	120
1144	120	229.88	433.15	120
1145	111	464.83	468.12	120
1146	134	290.87	258.08	121
1147	127	392.55	264.22	121
1148	146	23.99	302	121
1149	127	94.74	349.28	121
1150	109	328.02	366.00	121
1151	107	432.14	401.12	121
1152	110	230.79	433.02	121
1153	129	440.58	156.88	122
1154	144	292.22	258.83	122
1155	135	391.58	265.00	122
1156	148	25.24	302.36	122
1157	111	468.90	328.72	122
1158	136	93.93	350.66	122
1159	124	328.07	366.56	122
1160	121	433.78	401.37	122
1161	121	229.88	434.22	122
1162	114	463.76	466.90	122
1163	126	440.02	157.60	123
1164	145	291.27	260.02	123
1165	137	391.81	263.93	123
1166	148	25.07	302.36	123
1167	108	469.23	329.94	123
1168	139	94.02	351.71	123
1169	128	329.35	366.65	123
1170	123	434.09	400.69	123
1171	121	229.95	434.39	123
1172	116	464.41	466.63	123
1173	103	439.67	157.66	124
1174	135	291.54	259.67	124
1175	128	392.24	264.47	124
1176	143	24.82	302.39	124
1177	132	94.49	351.14	124
1178	109	328.49	367.08	124
1179	111	433.58	400.91	124
1180	110	229.83	434.33	124
1181	126	438.84	158.30	125
1182	142	292.62	261.13	125
1183	137	394.42	263.55	125
1184	150	27.18	302.02	125
1185	105	468.29	330.24	125
1186	135	93.50	351.47	125
1187	125	329.32	367.68	125
1188	116	434.46	399.96	125
1189	116	231.11	434.62	125
1190	112	464.15	465.80	125
1191	126	438.19	158.79	126
1192	144	293.01	260.99	126
1193	138	394.59	263.37	126
1194	146	26.67	302.45	126
1195	104	468.35	330.84	126
1196	140	94.01	351.96	126
1197	124	329.95	368.24	126
1198	123	434.14	400.02	126
1199	121	231.31	435.12	126
1200	114	464.76	467.12	126
1201	138	292.36	259.84	127
1202	126	395.17	263.33	127
1203	144	26.08	303.20	127
1204	133	94.29	352.55	127
1205	111	330.05	367.52	127
1206	109	434.34	399.17	127
1207	107	230.52	435.71	127
1208	127	437.21	158.97	128
1209	140	292.43	260.56	128
1210	135	395.31	263.69	128
1211	154	26.69	302.95	128
1212	106	466.29	330.75	128
1213	135	95.26	353.30	128
1214	120	330.25	369.15	128
1215	120	433.69	398.83	128
1216	122	230.98	435.03	128
1217	114	464.93	466.88	128
1218	125	436.55	160.16	129
1219	144	293.33	260.10	129
1220	140	395.99	263.01	129
1221	151	28.11	304.20	129
1222	108	468.06	330.81	129
1223	135	94.43	353.50	129
1224	126	330.85	367.63	129
1225	122	434.95	399.49	129
1226	122	231.96	436.22	129
1227	117	464.52	469.14	129
1228	107	436.11	160.70	130
1229	128	293.09	260.33	130
1230	125	396.37	262.99	130
1231	141	28.24	304.75	130
1232	129	94.51	354.45	130
1233	113	331.68	367.46	130
1234	112	436.26	398.77	130
1235	109	230.76	436.72	130
1236	95	465.16	469.93	130
1237	120	436.54	161.24	131
1238	140	292.82	260.60	131
1239	132	395.80	263.29	131
1240	149	28.74	304.16	131
1241	104	469.40	331.11	131
1242	136	93.97	353.98	131
1243	125	331.72	367.39	131
1244	120	436.18	399.24	131
1245	116	231.32	436.92	131
1246	110	465.38	470.16	131
1247	127	435.60	162.81	132
1248	144	293.58	260.42	132
1249	139	397.55	262.33	132
1250	152	29.35	306.19	132
1251	110	470.77	329.87	132
1252	140	95.57	354.66	132
1253	128	333.42	366.50	132
1254	124	437.90	397.87	132
1255	126	229.49	436.17	132
1256	116	465.09	469.32	132
1257	102	435.94	162.92	133
1258	133	293.73	260.69	133
1259	125	399.10	263.24	133
1260	146	28.43	306.01	133
1261	88	472.75	330.60	133
1262	130	95.39	355.22	133
1263	112	334.59	365.79	133
1264	111	438.74	397.67	133
1265	106	228.93	436.34	133
1266	116	435.96	163	134
1267	138	293.74	260.59	134
1268	132	399.45	263.44	134
1269	147	27.30	305.93	134
1270	100	473.10	330.91	134
1271	137	94.62	355.81	134
1272	116	334.85	365.34	134
1273	115	438.69	397.80	134
1274	117	229.58	435.18	134
1275	109	466.17	469.74	134
1276	133	435.78	163.30	135
1277	142	293.30	261.62	135
1278	142	399.89	263.37	135
1279	152	29.03	305.78	135
1280	111	473.36	331.00	135
1281	139	95.33	354.95	135
1282	124	334.48	363.77	135
1283	119	439.16	397.49	135
1284	125	229.52	435.94	135
1285	117	465.57	468.87	135
1286	106	436.15	163.95	136
1287	134	293.93	260.16	136
1288	127	400.57	264.78	136
1289	143	29.80	304.93	136
1290	129	96.24	355.48	136
1291	109	334.31	364.78	136
1292	108	438.65	397.24	136
1293	112	229.42	434.49	136
1294	103	466.70	469.10	136
1295	114	436.24	164.61	137
1296	138	294.82	260.43	137
1297	131	400.50	265.87	137
1298	149	29.04	303.53	137
1299	133	96.33	356.21	137
1300	119	335.11	364.37	137
1301	114	439.05	396.73	137
1302	117	230.32	434.21	137
1303	107	467.68	470.45	137
1304	131	437.40	164.64	138
1305	146	294.66	260.85	138
1306	144	400.30	265.47	138
1307	152	29.14	303.61	138
1308	111	476.88	332.72	138
1309	141	95.63	356.15	138
1310	129	335.05	364.82	138
1311	124	439.09	397.60	138
1312	124	230.59	434.79	138
1313	126	467.22	470.87	138
1314	106	436.62	166.28	139
1315	133	293.86	259.94	139
1316	130	400.92	265.53	139
1317	147	29.16	302.04	139
1318	129	96.01	355.57	139
1319	109	334.66	363.66	139
1320	112	439.31	395.93	139
1321	113	230.11	433.81	139
1322	104	466.68	469.90	139
1323	105	435.79	166.23	140
1324	131	293.82	260.34	140
1325	125	401.24	267.18	140
1326	147	28.81	301.82	140
1327	127	96.02	356.24	140
1328	114	333.75	361.99	140
1329	109	439.75	396.28	140
1330	115	229.79	433.92	140
1331	103	466.79	470.69	140
1332	129	435.90	166.00	141
1333	146	292.83	260.54	141
1334	138	401.86	267.53	141
1335	155	28.55	301.85	141
1336	115	478.10	332.65	141
1337	141	94.73	355.47	141
1338	135	333.71	361.43	141
1339	124	439.40	397.09	141
1340	127	230.41	434.65	141
1341	124	467.22	471.27	141
1342	115	436.33	165.62	142
1343	141	293.50	260.93	142
1344	133	401.85	267.60	142
1345	149	28.18	300.88	142
1346	102	477.55	333.83	142
1347	129	96.02	355.81	142
1348	117	333.05	361.03	142
1349	110	440.48	396.52	142
1350	117	230.06	433.82	142
1351	107	465.73	471.64	142
1352	106	434.48	164.99	143
1353	137	292.13	263.19	143
1354	127	401.64	269.23	143
1355	142	28.73	302.36	143
1356	129	94.73	355.37	143
1357	113	334.00	358.73	143
1358	109	439.00	397.05	143
1359	109	228.62	433.68	143
1360	99	465.78	471.10	143
1361	130	435.75	165.52	144
1362	145	292.13	264.10	144
1363	139	402.03	269.80	144
1364	159	27.67	303.98	144
1365	112	478.05	333.99	144
1366	140	94.54	355	144
1367	135	335.20	358.31	144
1368	124	438.97	398.13	144
1369	127	228.65	434.09	144
1370	120	466.69	470.98	144
1371	120	434.78	164.92	145
1372	137	291.71	263.65	145
1373	134	401.46	269.43	145
1374	149	28.29	303.02	145
1375	96	477.88	332.43	145
1376	134	94.66	355.40	145
1377	126	335.13	357.55	145
1378	116	439.12	396.64	145
1379	121	227.90	433.48	145
1380	114	466.12	471.87	145
1381	132	291.46	264.39	146
1382	126	402.29	269.18	146
1383	146	29.08	304.14	146
1384	130	95.78	355.50	146
1385	114	335.64	357.61	146
1386	108	438.39	397.89	146
1387	109	227.41	433.28	146
1388	94	467.47	471.59	146
1389	130	436.38	166.75	147
1390	145	291.17	264.25	147
1391	138	402.22	269.55	147
1392	150	28.41	304.18	147
1393	109	478.04	331.93	147
1394	140	95.31	354.42	147
1395	127	336.96	357.87	147
1396	121	438.35	398.01	147
1397	126	228.21	434.89	147
1398	119	467.93	470.80	147
1399	123	436.40	166.18	148
1400	141	290.42	264.55	148
1401	132	403.04	269.40	148
1402	152	26.83	303.84	148
1403	136	94.79	354.09	148
1404	123	336.55	357.39	148
1405	117	438.13	397.73	148
1406	120	227.89	434.66	148
1407	115	469.26	470.82	148
1408	106	436.91	166.54	149
1409	135	291.37	264.49	149
1410	122	403.70	270.05	149
1411	143	27.82	303.47	149
1412	127	94.04	353.70	149
1413	114	336.66	356.47	149
1414	108	439.09	397.98	149
1415	111	228.33	435.68	149
1416	128	438.69	168.14	150
1417	147	290.97	265.92	150
1418	136	402.26	269.95	150
1419	150	28.20	304.58	150
1420	109	477.43	329.98	150
1421	137	94.47	353.00	150
1422	130	336.89	356.62	150
1423	122	437.91	397.38	150
1424	127	228.72	435.72	150
1425	117	470.32	470.23	150
1426	123	438.86	168.26	151
1427	144	291.35	266.15	151
1428	132	402.69	268.89	151
1429	151	27.94	304.71	151
1430	114	478.18	329.32	151
1431	134	94.34	353.26	151
1432	123	337.21	357.00	151
1433	121	438.05	396.68	151
1434	120	228.77	436.20	151
1435	113	471.14	470.82	151
1436	106	439.32	167.42	152
1437	135	290.99	265.52	152
1438	126	402.34	269.06	152
1439	145	26.86	304.90	152
1440	128	94.50	353	152
1441	114	337.46	357.83	152
1442	108	438.12	397.71	152
1443	106	228.30	436.56	152
1444	146	290.51	266.84	153
1445	133	402.91	268.62	153
1446	150	26.47	305.57	153
1447	108	478.12	330.98	153
1448	136	94.49	353.99	153
1449	126	337.81	356.10	153
1450	120	438.34	396.78	153
1451	123	228.25	437.11	153
1452	118	472.86	471.74	153
1453	122	440.16	169.85	154
1454	145	291.81	267.10	154
1455	137	403.83	267.54	154
1456	148	26.70	306.55	154
1457	107	476.67	330.91	154
1458	139	92.81	355.02	154
1459	129	337.20	355.14	154
1460	117	438.31	396.42	154
1461	125	229.01	437.46	154
1462	115	472.22	471.05	154
1463	101	440.02	170.17	155
1464	137	291.84	266.92	155
1465	121	404.10	266.86	155
1466	142	26.92	306.43	155
1467	128	91.92	355.36	155
1468	107	337.02	355.55	155
1469	113	438.81	395.86	155
1470	112	229.20	437.17	155
1471	91	472.52	471.68	155
1472	141	291.56	266.93	156
1473	137	402.78	267.22	156
1474	149	26.76	305.79	156
1475	106	475.40	332.04	156
1476	137	92.49	355.09	156
1477	126	336.06	354.83	156
1478	116	438.97	396.23	156
1479	121	229.40	437.67	156
1480	118	473.45	471.04	156
1481	125	440.15	172.16	157
1482	138	403.91	266.46	157
1483	146	293.09	267.97	157
1484	150	28.23	307.22	157
1485	109	476.61	332.37	157
1486	127	337.55	354.96	157
1487	137	91.57	355.31	157
1488	121	438.14	396.62	157
1489	125	228.00	437.62	157
1490	118	473.56	472.95	157
1491	135	292.54	267.86	158
1492	120	403.59	266.94	158
1493	146	27.02	307.05	158
1494	114	338.06	354.15	158
1495	130	90.91	355.68	158
1496	106	438.10	397.14	158
1497	108	228.50	437.11	158
1498	97	473.82	474.01	158
1499	120	441.12	172.32	159
1500	135	403.42	265.42	159
1501	143	292.17	268.00	159
1502	149	27.62	306.80	159
1503	108	476.97	334.12	159
1504	128	338.59	353.77	159
1505	136	91.28	356.62	159
1506	118	437.76	397.67	159
1507	121	228.29	437.55	159
1508	115	474.30	474.12	159
1509	122	439.92	172.70	160
1510	139	402.44	265.41	160
1511	143	291.87	267.55	160
1512	153	26.81	306.94	160
1513	109	475.83	335.07	160
1514	129	338.72	354.61	160
1515	142	92.08	356.06	160
1516	121	437.64	398.67	160
1517	126	229.24	436.59	160
1518	118	473.13	474.52	160
1519	100	441.09	172.31	161
1520	125	402.73	264.95	161
1521	133	292.80	268.54	161
1522	142	26.42	308.55	161
1523	112	338.33	354.16	161
1524	128	91.87	357.32	161
1525	110	437.19	398.66	161
1526	111	229.46	436.71	161
1527	98	472.50	474.82	161
1528	113	442.16	172.29	162
1529	134	403.43	265.30	162
1530	143	291.48	269.25	162
1531	149	26.14	308.47	162
1532	101	474.40	335.90	162
1533	123	338.13	354.01	162
1534	135	91.20	357.31	162
1535	117	436.79	398.14	162
1536	118	229.58	438	162
1537	113	472.08	475.35	162
1538	125	442.12	171.97	163
1539	139	404.49	264.45	163
1540	146	291.92	269.25	163
1541	148	25.61	309.61	163
1542	114	475.28	335.32	163
1543	130	338.88	353.92	163
1544	143	91.93	358.09	163
1545	126	437.16	398.19	163
1546	126	229	437.08	163
1547	123	472.35	475.35	163
1548	102	443.83	172.45	164
1549	128	403.28	264.48	164
1550	138	291.53	270.60	164
1551	146	26.79	309.43	164
1552	114	337.42	354.54	164
1553	133	92.45	357.40	164
1554	107	435.47	397.08	164
1555	110	229.65	438.70	164
1556	101	470.00	475.18	164
1557	109	446.58	172.37	165
1558	135	404.06	264.20	165
1559	136	290.75	270.74	165
1560	143	26.50	309.41	165
1561	122	335.41	354.75	165
1562	132	92.03	357.67	165
1563	115	435.18	397.31	165
1564	113	229.71	439.17	165
1565	109	470.22	475.37	165
1566	128	446.55	172.65	166
1567	140	403.52	265.28	166
1568	146	290.47	269.95	166
1569	152	26.05	308.58	166
1570	114	471.84	335.66	166
1571	131	335.60	354.65	166
1572	144	91.06	357.24	166
1573	128	435.65	397.95	166
1574	127	228.39	439.33	166
1575	122	471.07	475.45	166
1576	107	447.19	172.23	167
1577	129	404.41	265.82	167
1578	137	290.68	270.51	167
1579	144	26.56	309.39	167
1580	93	471.54	336.13	167
1581	118	334.16	354.21	167
1582	136	91.61	357.46	167
1583	113	435.35	397.58	167
1584	112	228	438.45	167
1585	108	470.31	475.10	167
1586	105	448.33	172.75	168
1587	129	404.48	265.74	168
1588	136	291.78	270.53	168
1589	145	28.39	309.55	168
1590	93	470.97	335.50	168
1591	116	332.90	354.84	168
1592	129	92.75	358.96	168
1593	111	434.20	398.40	168
1594	111	228.16	439.80	168
1595	103	469.58	475.89	168
1596	128	448.94	173.27	169
1597	141	404.24	264.97	169
1598	147	292.23	269.83	169
1599	154	28.30	309.03	169
1600	112	471.46	334.45	169
1601	131	333.25	355.75	169
1602	142	92.10	359.22	169
1603	126	434.17	399.07	169
1604	125	227.09	441.64	169
1605	123	469.80	475.42	169
1606	105	448.38	173.19	170
1607	133	404.83	265.43	170
1608	139	293.39	269.71	170
1609	146	28.08	308.95	170
1610	120	333.48	355.55	170
1611	129	93.40	360.09	170
1612	115	433.83	399.38	170
1613	114	227.85	440.49	170
1614	101	469.83	475.96	170
1615	104	449.07	172.22	171
1616	129	404.28	264.00	171
1617	134	294.54	270.42	171
1618	141	30.51	309.11	171
1619	108	332.75	356.82	171
1620	128	93.73	358.85	171
1621	111	435.01	400.18	171
1622	108	229.24	441.20	171
1623	105	469.20	473.99	171
1624	131	449.39	172.40	172
1625	142	403.85	263.92	172
1626	144	294.26	270.60	172
1627	150	30.71	308.93	172
1628	114	473.31	334.14	172
1629	130	333.49	356.81	172
1630	138	92.33	358.70	172
1631	126	435.27	399.73	172
1632	127	228.88	441.63	172
1633	121	468.91	474.24	172
1634	116	449.09	172.82	173
1635	133	403.18	263.48	173
1636	137	294.05	270.81	173
1637	145	30.14	308.04	173
1638	103	473.86	334.05	173
1639	115	333.91	357.86	173
1640	134	92.07	359.11	173
1641	115	435.31	399.33	173
1642	112	227.71	442.18	173
1643	106	469.22	474.52	173
1644	128	402.95	264.40	174
1645	131	294.43	269.77	174
1646	140	30.12	307.90	174
1647	93	472.64	334.17	174
1648	112	333.31	357.40	174
1649	125	91.63	358.38	174
1650	108	435.22	398.93	174
1651	102	227.89	441.11	174
1652	92	468.42	473.62	174
1653	124	450.15	173.23	175
1654	140	403.91	263.62	175
1655	145	294.91	269.58	175
1656	150	31.48	308.87	175
1657	109	471.59	334.24	175
1658	130	333.62	355.72	175
1659	138	90.67	357.17	175
1660	122	436.55	399.31	175
1661	126	226.94	441.24	175
1662	121	466.33	472.40	175
1663	135	404.35	262.72	176
1664	138	294.90	270.19	176
1665	144	30.32	309.55	176
1666	100	470.84	334.38	176
1667	121	333.15	355.87	176
1668	135	89.94	357.47	176
1669	119	437.05	400.28	176
1670	116	225.67	442.04	176
1671	112	466.21	472.84	176
1672	126	404.17	262.37	177
1673	131	294.61	270.00	177
1674	139	30.61	309.44	177
1675	92	470.11	333.84	177
1676	108	333.10	355.94	177
1677	126	89.97	357.79	177
1678	110	436.62	399.99	177
1679	108	225.79	441.86	177
1680	103	466.97	472.04	177
1681	125	448.91	173.50	178
1682	139	405.42	261.76	178
1683	143	296.49	270.14	178
1684	146	31.35	310.40	178
1685	110	468.81	334	178
1686	124	331.82	354.58	178
1687	138	89.52	356.54	178
1688	124	437.13	401.17	178
1689	124	225.21	442.06	178
1690	120	465.85	473.62	178
1691	120	449.19	172.39	179
1692	135	406.61	261.28	179
1693	142	296.51	270.44	179
1694	151	31.25	310.17	179
1695	105	468.20	333.44	179
1696	123	332.09	354.25	179
1697	136	88.64	356.60	179
1698	116	438.11	401.91	179
1699	123	224.54	442.64	179
1700	115	465.99	473.67	179
1701	107	449.34	171.74	180
1702	124	407.04	261.28	180
1703	133	295.85	271.76	180
1704	143	30.02	310.09	180
1705	114	332.28	354.44	180
1706	128	88.02	356.97	180
1707	107	438.92	402.33	180
1708	93	465.59	473.50	180
1709	125	449.84	171.75	181
1710	140	407.13	260.71	181
1711	142	296.89	271.15	181
1712	147	31.72	309.73	181
1713	129	332.55	354.33	181
1714	141	88.83	356.81	181
1715	124	438.56	402.09	181
1716	119	223.63	443.10	181
1717	120	465.58	472.12	181
1718	122	451.24	171.98	182
1719	136	407.10	260.93	182
1720	138	297.36	271.06	182
1721	150	32.49	310.91	182
1722	108	467.96	332.20	182
1723	124	334.06	353.41	182
1724	137	88.62	355.92	182
1725	121	440.00	401.81	182
1726	120	224.98	441.22	182
1727	116	464.46	472.57	182
1728	98	451.35	172.77	183
1729	121	407.61	261.53	183
1730	132	296.92	271.65	183
1731	140	32.51	311.49	183
1732	114	333.38	352.73	183
1733	129	87.52	355.45	183
1734	109	441.00	401.73	183
1735	106	225.67	440.97	183
1736	98	464.41	472.79	183
1737	125	451.04	172.16	184
1738	140	407.31	261.39	184
1739	141	297.20	272.05	184
1740	151	31.67	311.12	184
1741	111	467.76	332.13	184
1742	124	333.51	352.74	184
1743	139	87.27	354.98	184
1744	122	440.07	402.41	184
1745	119	226.05	441.07	184
1746	115	464.53	473.14	184
1747	120	451.25	174.19	185
1748	138	407.67	263.43	185
1749	141	295.47	271.66	185
1750	147	32.94	311.52	185
1751	112	466.92	331.62	185
1752	127	333.93	351.33	185
1753	139	86.87	353.80	185
1754	120	440.04	401.28	185
1755	122	226.72	439.20	185
1756	117	462.98	472.01	185
1757	96	450.66	174.56	186
1758	122	408.80	263.90	186
1759	131	295.14	270.71	186
1760	138	32.69	311.71	186
1761	110	333.95	351.38	186
